Time (s), X (km), Y (km), Z (km)
287188.785506397194694728,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
287267.232556467934045941,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
287499.145194161334075034,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
287874.387724369938950986,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
288376.560247910150792450,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
288983.715415812155697495,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
289669.317633784899953753,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
290403.402795018570031971,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
291153.887855435721576214,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
291887.973016669391654432,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
292573.575234642135910690,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
293180.730402544140815735,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
293682.902926084352657199,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
294058.145456292957533151,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
294290.058093986357562244,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
294368.505144057096913457,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
294368.505144057096913457,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
294446.952194127836264670,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
294678.864831821236293763,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
295054.107362029841169715,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
295556.279885570053011179,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
296163.435053472057916224,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
296849.037271444802172482,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
297583.122432678472250700,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
298333.607493095623794943,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
299067.692654329293873161,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
299753.294872302038129419,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
300360.450040204043034464,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
300862.622563744254875928,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
301237.865093952859751880,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
301469.777731646259780973,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
301548.224781716999132186,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
301548.224781717057339847,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
301626.671831787796691060,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
301858.584469481196720153,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
302233.826999689801596105,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
302735.999523230013437569,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
303343.154691132018342614,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
304028.756909104762598872,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
304762.842070338432677090,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
305513.327130755584221333,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
306247.412291989254299551,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
306933.014509961998555809,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
307540.169677864003460854,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
308042.342201404215302318,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
308417.584731612820178270,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
308649.497369306220207363,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
308727.944419376959558576,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
308727.944419376959558576,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
308806.391469447698909789,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
309038.304107141098938882,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
309413.546637349703814834,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
309915.719160889915656298,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
310522.874328791920561343,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
311208.476546764664817601,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
311942.561707998334895819,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
312693.046768415486440063,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
313427.131929649156518281,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
314112.734147621900774539,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
314719.889315523905679584,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
315222.061839064117521048,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
315597.304369272722397000,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
315829.217006966122426093,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
315907.664057036861777306,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
315907.664057036919984967,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
315986.111107107659336179,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
316218.023744801059365273,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
316593.266275009664241225,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
317095.438798549876082689,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
317702.593966451880987734,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
318388.196184424625243992,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
319122.281345658295322210,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
319872.766406075446866453,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
320606.851567309116944671,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
321292.453785281861200929,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
321899.608953183866105974,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
322401.781476724077947438,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
322777.024006932682823390,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
323008.936644626082852483,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
323087.383694696822203696,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
323087.383694696822203696,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
323165.830744767561554909,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
323397.743382460961584002,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
323772.985912669566459954,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
324275.158436209778301418,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
324882.313604111783206463,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
325567.915822084527462721,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
326302.000983318197540939,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
327052.486043735349085182,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
327786.571204969019163400,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
328472.173422941763419658,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
329079.328590843768324703,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
329581.501114383980166167,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
329956.743644592585042119,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
330188.656282285985071212,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
330267.103332356724422425,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
330267.103332356782630086,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
330345.550382427521981299,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
330577.463020120922010392,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
330952.705550329526886344,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
331454.878073869738727808,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
332062.033241771743632853,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
332747.635459744487889111,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
333481.720620978157967329,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
334232.205681395309511572,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
334966.290842628979589790,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
335651.893060601723846048,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
336259.048228503728751093,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
336761.220752043940592557,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
337136.463282252545468509,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
337368.375919945945497602,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
337446.822970016684848815,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
337446.822970016684848815,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
337525.270020087424200028,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
337757.182657780824229121,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
338132.425187989429105073,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
338634.597711529640946537,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
339241.752879431645851582,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
339927.355097404390107840,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
340661.440258638060186058,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
341411.925319055211730301,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
342146.010480288881808519,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
342831.612698261626064777,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
343438.767866163630969822,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
343940.940389703842811286,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
344316.182919912447687238,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
344548.095557605847716331,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
344626.542607676587067544,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
