Time (s), X (km), Y (km), Z (km)
862251.9587371642701,-20445.6028663769648,10529.7908688747702,43616.7628354355475
862754.1312607044820,-20821.4127071124785,9629.5275492948858,43647.4754020296095
863361.2864286064869,-21252.4458162647024,8530.3465213106392,43635.7330721268663
864046.8886465792311,-21707.7712763657146,7276.6255218881561,43558.0591272140155
864780.9738078129012,-22157.4323307738923,5921.6148380638479,43398.9559175320901
865531.4588682301110,-22575.5292346791648,4525.2369516595645,43154.8116054628044
866265.5440294637810,-22942.5953313463651,3150.9610208805097,42835.9034844031557
866951.1462474365253,-23246.8970653011747,1862.1119554696052,42466.0976921094116
867558.3014153385302,-23484.4362292163823,718.1105870820029,42080.2028121005278
868060.4739388787420,-23657.6464134451053,-228.8567969415890,41719.3143831451889
868435.7164690872887,-23773.0308202176639,-936.3774279550271,41424.8431587894447
868667.6291067807470,-23838.2360825860924,-1373.4314726152079,41232.1930935085984
868746.0761568514863,-23859.2257204221642,-1521.2127094584139,41165.1787714284728
868746.0761568514863,-23859.2257204221642,-1521.2127094584139,41165.1787714284728
868824.5232069222257,-23879.6728821996185,-1668.9593576857442,41097.2284424192039
869056.4358446156839,-23936.9293570820410,-2105.5062357321003,40890.8635092057521
869431.6783748242306,-24019.3625515929707,-2810.9175089382188,40539.5430236578686
869933.8508983644424,-24109.5868279883689,-3752.5230642201932,40035.5176066783024
870541.0060662664473,-24187.2159882423985,-4885.9920538401784,39373.9456289567752
871226.6082842391916,-24232.2309628434414,-6157.2002477123024,38557.5389677936910
871960.6934454728616,-24228.5136461447510,-7505.0311619172426,37600.8446709698765
872711.1785058900714,-24167.0249938028101,-8865.0573185802059,36533.2764083322836
873445.2636671237415,-24048.0811348008392,-10173.7938054808037,35400.1456412178231
874130.8658850964857,-23882.2266444897214,-11372.9690123897599,34261.1971231437055
874738.0210529984906,-23689.3464135025097,-12413.1023091486277,33186.5145916518522
875240.1935765387025,-23495.9198037311835,-13255.7084239524411,32250.1056641441537
875615.4361067472491,-23330.6984451885037,-13873.7318447854923,31521.9436679760693
875847.3487444407074,-23219.5197958710305,-14250.3344433695165,31059.6402904650895
875925.7957945114467,-23180.3203687021851,-14376.7541177840758,30901.1265772534534
875925.7957945113303,-23180.3203687021851,-14376.7541177840758,30901.1265772534534
876004.2428445820697,-23140.3089894163240,-14502.6702020614030,30741.5303904562024
876236.1554822755279,-23017.2325557052209,-14871.8921065501490,30263.3662041694624
876611.3980124840746,-22802.6812538803606,-15459.2854622824671,29469.4631756370654
877113.5705360242864,-22484.9597353950194,-16224.5091148995416,28367.5533959887689
877720.7257039262913,-22052.3265519231609,-17114.5466539457993,26974.2224103346234
878406.3279218990356,-21497.0448454675316,-18067.5690809133084,25319.3576265111333
879140.4130831327057,-20819.7554534022747,-19018.2351234861271,23450.1540959927952
879890.8981435499154,-20033.5342022572695,-19904.2873425407888,21433.6477477516746
880624.9833047835855,-19166.8482642342387,-20673.8801871406467,19356.7835486367112
